antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Sausage'}),frozenset({'Cola'}),0.1644,0.16336666666666666,0.027266666666666668,0.16585563665855638,1.0152354825049361,1.0,0.00040918666666667214,1.0029838599902772,0.017959365684263248,0.09073765945646146,0.0029749830573605127,0.16638017499118393
frozenset({'Cereal'}),frozenset({'Cucumber'}),0.23273333333333332,0.15993333333333334,0.0386,0.16585505585792037,1.0370261933592353,1.0,0.0013781822222222254,1.007099152930403,0.04653428097346969,0.10901901713424969,0.007049110218935439,0.20360280929619654
frozenset({'Detergent'}),frozenset({'Minced Meat'}),0.15736666666666665,0.1631,0.0261,0.16585469180258422,1.016889587998677,1.0,0.00043349666666667175,1.0033024123920773,0.01971090749837204,0.08866493035896275,0.0032915423617925978,0.162939608316988
frozenset({'Fish'}),frozenset({'Milk'}),0.1636,0.16266666666666665,0.027133333333333332,0.16585167074164628,1.0195799430838912,1.0,0.0005210666666666669,1.003818270639961,0.022960223821055968,0.09070648540227323,0.0038037469048323542,0.16632747471508544
frozenset({'Onion'}),frozenset({'Juice'}),0.1624,0.1653,0.026933333333333333,0.1658456486042693,1.0033009594934623,1.0,8.861333333333443e-05,1.0006541338582677,0.0039280074139219565,0.08954893051091654,0.0006537062468782928,0.16439086221300378
frozenset({'Chocolate'}),frozenset({'Cookie'}),0.1608,0.16393333333333332,0.02666666666666667,0.1658374792703151,1.0116153676513733,1.0,0.00030618666666666974,1.002282703777336,0.01368207816968555,0.08946544397226572,0.0022775049082789972,0.16425261519432796
frozenset({'Chocolate'}),frozenset({'Minced Meat'}),0.1608,0.1631,0.02666666666666667,0.1658374792703151,1.0167840543857456,1.0,0.00044018666666666845,1.0032817097415507,0.019669923736892355,0.08971627228888641,0.0032709753498806533,0.1646681776077715
frozenset({'Chicken'}),frozenset({'Honey'}),0.16603333333333334,0.1612,0.027533333333333333,0.16583015458743225,1.028723043346354,1.0,0.0007687599999999968,1.0055506137184116,0.03347983377669277,0.09186964742520297,0.005519974472379875,0.16831623527551925
frozenset({'Banana'}),frozenset({'Egg'}),0.16303333333333334,0.1621,0.027033333333333333,0.16581476180740135,1.0229164824639194,1.0,0.0006056299999999994,1.004453161764706,0.026766995038500177,0.09068545230906855,0.0044334190325830665,0.16629212283255118
frozenset({'Flatbread with Meat'}),frozenset({'Shampoo'}),0.16263333333333332,0.16176666666666667,0.026966666666666667,0.16581266653002666,1.0250113323512877,1.0,0.000658014444444445,1.0048502293202295,0.029140197537859916,0.09066457469460944,0.004826818145337403,0.16625683810737887
frozenset({'Butter'}),frozenset({'Chickpeas'}),0.16203333333333333,0.1637,0.026866666666666667,0.16580950421723925,1.0128864032818523,1.0,0.00034180999999999795,1.002528803945746,0.01518253300729819,0.089895159491412,0.0025224252268793955,0.16496543221450438
frozenset({'Butter'}),frozenset({'Yogurt'}),0.16203333333333333,0.16376666666666667,0.026866666666666667,0.16580950421723925,1.0124740741944183,1.0,0.00033100777777777743,1.0024488861487877,0.014702719381479653,0.08987511150758253,0.002442903755617546,0.16493202668627077
frozenset({'Cheese'}),frozenset({'Chocolate'}),0.16526666666666667,0.1608,0.0274,0.16579265832997175,1.0310488702112672,1.0,0.0008251199999999986,1.005984912959381,0.036076034597642324,0.09174107142857142,0.005949306875562149,0.16809533414011024
frozenset({'Soap'}),frozenset({'Water'}),0.16506666666666667,0.15996666666666667,0.027366666666666668,0.16579159935379645,1.0364134154227742,1.0,0.0009615022222222228,1.0069825869442426,0.04208008321951211,0.09193729003359462,0.006934168509737441,0.16843445356312453
frozenset({'Strawberry'}),frozenset({'Chocolate'}),0.16346666666666668,0.1608,0.0271,0.16578303425774876,1.0309890190158506,1.0,0.0008145599999999989,1.0059733072598387,0.035931102058868805,0.09119461581604037,0.0059378387246767925,0.16715768628310324
frozenset({'Rice'}),frozenset({'Beans'}),0.16266666666666665,0.16496666666666668,0.026966666666666667,0.16577868852459018,1.004922339005396,1.0,0.00013208888888888853,1.0009733890117087,0.0058497949028839405,0.08968957871396896,0.0009724424469164977,0.16462302783473398
frozenset({'Apple'}),frozenset({'Flatbread with Meat'}),0.16046666666666667,0.16263333333333332,0.0266,0.16576651433319484,1.0192653064143975,1.0,0.000502771111111109,1.0037557602921647,0.02251390009208671,0.08971332209106239,0.003741707336325997,0.16466231025124592
frozenset({'Chickpeas'}),frozenset({'Bread'}),0.1637,0.16233333333333333,0.027133333333333332,0.16575035634290367,1.0210494230569014,1.0,0.000559366666666665,1.004095923846717,0.024650818026400876,0.09077729452436711,0.004079215689896939,0.16644807344865922
frozenset({'Chickpeas'}),frozenset({'Dish Sponge'}),0.1637,0.16256666666666666,0.027133333333333332,0.16575035634290367,1.019583902047798,1.0,0.0005211699999999979,1.003816231388821,0.02296752308709731,0.09070648540227322,0.00380172313366676,0.1663281205540641
frozenset({'Minced Meat'}),frozenset({'Tomato'}),0.1631,0.16256666666666666,0.027033333333333333,0.16574698548947475,1.0195631668411407,1.0,0.0005187100000000021,1.0038121754042137,0.022927222903973553,0.09052349592588459,0.003797697913634622,0.1660188690006324
frozenset({'Egg'}),frozenset({'Milk'}),0.1621,0.16266666666666665,0.026866666666666667,0.1657413119473576,1.0189015078731,1.0,0.000498400000000003,1.003685481883165,0.0221397165370002,0.09018686360076088,0.0036719489817169074,0.16545262318679357
frozenset({'Ice Cream'}),frozenset({'Cookie'}),0.16793333333333332,0.16393333333333332,0.027833333333333335,0.16574037316395396,1.0110230164535623,1.0,0.0003034622222222276,1.0021660401300658,0.013103318241331844,0.09154697949786209,0.0021613585407311672,0.16776241919686108
frozenset({'Ice Cream'}),frozenset({'Dish Sponge'}),0.16793333333333332,0.16256666666666666,0.027833333333333335,0.16574037316395396,1.0195224922941601,1.0,0.0005329711111111135,1.003804219208502,0.023013375540402347,0.09196035242290748,0.0037898019710471994,0.16847609185160994
frozenset({'Beans'}),frozenset({'Cookie'}),0.16496666666666668,0.16393333333333332,0.027333333333333334,0.16569003839159427,1.010715972295207,1.0,0.00028979777777777757,1.0021055784289983,0.012696927536118991,0.09063778047971704,0.002101154283862071,0.1662122416439468
frozenset({'Beans'}),frozenset({'Butter'}),0.16496666666666668,0.16203333333333333,0.027333333333333334,0.16569003839159427,1.0225676099049223,1.0,0.0006032344444444442,1.004382909501897,0.026429547138471652,0.09121245828698553,0.00436378343401997,0.16718980421945484
frozenset({'Yogurt'}),frozenset({'Cola'}),0.16376666666666667,0.16336666666666666,0.027133333333333332,0.16568288214939955,1.014178017645784,1.0,0.0003793188888888896,1.002776181182402,0.0167175967191912,0.09044444444444444,0.0027684953377420116,0.1658857177529287
frozenset({'Cola'}),frozenset({'Soap'}),0.16336666666666666,0.16506666666666667,0.027066666666666666,0.16568047337278108,1.0037185382034395,1.0,0.00010027555555555678,1.0007356973995272,0.004428178698069983,0.08981307377502488,0.0007351565467675001,0.16482731261530814
frozenset({'Dish Sponge'}),frozenset({'Dumpling'}),0.16256666666666666,0.1626,0.026933333333333333,0.16567562025835555,1.018915253741424,1.0,0.0004999933333333338,1.0036863602850825,0.02216786479826188,0.09030960098356991,0.0036728209438208264,0.16565863833745986
frozenset({'Cracker'}),frozenset({'Fish'}),0.16236666666666666,0.1636,0.0269,0.16567439950728804,1.0126797035897803,1.0,0.00033681333333333494,1.0024863188976378,0.014947998439576024,0.08994650022291574,0.0024801524477379836,0.16504991369007432
frozenset({'Fish'}),frozenset({'Water'}),0.1636,0.15996666666666667,0.0271,0.1656479217603912,1.0355152433448085,1.0,0.0009294533333333334,1.006809181929182,0.04100570417468881,0.09140993928491117,0.0067631305429044775,0.16752910778580093
frozenset({'Dumpling'}),frozenset({'Dish Sponge'}),0.1626,0.16256666666666666,0.026933333333333333,0.16564165641656417,1.018915253741424,1.0,0.0004999933333333338,1.0036854545454545,0.022168747206700628,0.09030960098356991,0.003671921844402546,0.16565863833745986
frozenset({'Honey'}),frozenset({'Yogurt'}),0.1612,0.16376666666666667,0.0267,0.16563275434243177,1.0113947954962248,1.0,0.0003008133333333336,1.0022365303593557,0.013431589149709752,0.08951721054984355,0.002231539453619523,0.16433479768821163
frozenset({'Honey'}),frozenset({'Shampoo'}),0.1612,0.16176666666666667,0.0267,0.16563275434243177,1.023899161399743,1.0,0.0006232133333333341,1.0046335563816604,0.027827042615424125,0.09012151215121512,0.004612185559826342,0.1653426495800352
frozenset({'Chicken'}),frozenset({'Bread'}),0.16603333333333334,0.16233333333333333,0.0275,0.16562939168841598,1.0203042609142667,1.0,0.0005472555555555564,1.0039503529034328,0.023862107222753167,0.09140261466873477,0.003934809019199342,0.16751695457110738
frozenset({'Flatbread with Meat'}),frozenset({'Potato'}),0.16263333333333332,0.16206666666666666,0.026933333333333333,0.16560770649723305,1.0218492790861768,1.0,0.0005758911111111119,1.0042438549087038,0.025534925810562062,0.09045113623642673,0.004225920714336529,0.1658972304596408
frozenset({'Pizza'}),frozenset({'Cracker'}),0.15943333333333334,0.16236666666666666,0.0264,0.1655864520175622,1.0198303347417093,1.0,0.0005133411111111104,1.003858740499457,0.0231328933543709,0.08937034529451592,0.0038439078565349247,0.16409070085994104
frozenset({'Pizza'}),frozenset({'Chickpeas'}),0.15943333333333334,0.1637,0.0264,0.1655864520175622,1.0115238363931716,1.0,0.0003007633333333287,1.0022608118266099,0.013553416946960778,0.08896877106268253,0.0022557120860482896,0.16342853449992342
frozenset({'Cereal'}),frozenset({'Fish'}),0.23273333333333332,0.1636,0.038533333333333336,0.16556860498424522,1.0120330378010098,1.0,0.00045816000000000606,1.0023592173017508,0.015496522805531364,0.10769517421278182,0.0023536644957499113,0.20055121365756678
frozenset({'Apple'}),frozenset({'Orange'}),0.16046666666666667,0.16483333333333333,0.026566666666666666,0.16555878687162442,1.0044011337004515,1.0,0.00011641111111111019,1.000869388432495,0.0052193860862136355,0.08893104217808524,0.0008686332527931669,0.16336584439637844
frozenset({'Cookie'}),frozenset({'Cracker'}),0.16393333333333332,0.16236666666666666,0.027133333333333332,0.16551443676291175,1.0193868000179331,1.0,0.0005160244444444469,1.0037721085120208,0.02274710938294395,0.09069637883008357,0.0037579331802838427,0.16631295642292582
frozenset({'Bread'}),frozenset({'Rice'}),0.16233333333333333,0.16266666666666665,0.026866666666666667,0.16550308008213552,1.0174369677180464,1.0,0.00046044444444444735,1.0033989501312337,0.020459368109651283,0.09011627906976745,0.0033874364038242798,0.16533350725418253
frozenset({'Cucumber'}),frozenset({'Chickpeas'}),0.15993333333333334,0.1637,0.026466666666666666,0.16548561900791994,1.0109078742084296,1.0,0.0002855799999999971,1.0021397102897103,0.012844428603783065,0.08906337633202467,0.0021351417050339957,0.16358174251149407
frozenset({'Cucumber'}),frozenset({'Flatbread with Meat'}),0.15993333333333334,0.16263333333333332,0.026466666666666666,0.16548561900791994,1.017538136962,1.0,0.00045617555555555606,1.0034178987678988,0.02051724334380725,0.0893842170437915,0.0034062565279088636,0.16411194252302125
frozenset({'Yogurt'}),frozenset({'Water'}),0.16376666666666667,0.15996666666666667,0.0271,0.16547934052513738,1.0344613910719151,1.0,0.0009027922222222193,1.0066057967479674,0.03983740519033112,0.09135857961568716,0.006562446559823865,0.167444817168174
frozenset({'Water'}),frozenset({'Orange'}),0.15996666666666667,0.16483333333333333,0.026466666666666666,0.16545113565326108,1.0037480423858105,1.0,9.882777777777546e-05,1.0007402829796088,0.004445117677050215,0.08871508379888268,0.0007397353661078647,0.16300868208345562
frozenset({'Dumpling'}),frozenset({'Juice'}),0.1626,0.1653,0.0269,0.16543665436654367,1.0008267051817523,1.0,2.221999999999988e-05,1.0001637435519528,0.0009864130700175653,0.0893687707641196,0.0001637167443916022,0.1640855383145483
frozenset({'Onion'}),frozenset({'Honey'}),0.1624,0.1612,0.026866666666666667,0.16543513957307063,1.026272577996716,1.0,0.000687786666666669,1.005074667978357,0.03056351480420259,0.09054145135924511,0.005049045747580612,0.16605090311986864
frozenset({'Chocolate'}),frozenset({'Juice'}),0.1608,0.1653,0.0266,0.1654228855721393,1.0007434093898324,1.0,1.975999999999714e-05,1.0001472429210134,0.0008851967860546181,0.08881469115191987,0.00014722124372744389,0.16317121290101216
frozenset({'Cheese'}),frozenset({'Cucumber'}),0.16526666666666667,0.15993333333333334,0.027333333333333334,0.16538926986688182,1.0341138174252718,1.0,0.0009016844444444429,1.006537103270501,0.039519753156161,0.09176365264100267,0.0064946470917567785,0.1681469067133492
frozenset({'Rice'}),frozenset({'Sausage'}),0.16266666666666665,0.1644,0.0269,0.16536885245901642,1.0058932631327033,1.0,0.00015760000000000426,1.0011608151239872,0.006996898160206663,0.08961687951138257,0.0011594691946103736,0.16449707829763474
frozenset({'Rice'}),frozenset({'Chocolate'}),0.16266666666666665,0.1608,0.0269,0.16536885245901642,1.0284132615610473,1.0,0.0007432000000000029,1.0054740977166707,0.03299552482655756,0.09070473193211194,0.005444295113222618,0.16632870483647338
frozenset({'Juice'}),frozenset({'Strawberry'}),0.1653,0.16346666666666668,0.027333333333333334,0.1653559185319621,1.0115574135315788,1.0,0.00031229333333333137,1.0022635419183377,0.013687990719609997,0.09067787238748204,0.002258429867662688,0.16628317949436605
frozenset({'Ice Cream'}),frozenset({'Chickpeas'}),0.16793333333333332,0.1637,0.027766666666666665,0.16534339023421993,1.0100390362505798,1.0,0.0002759799999999986,1.0019689417360287,0.011945263643475115,0.09137779727950855,0.0019650726225277004,0.16748130619428364
frozenset({'Bread'}),frozenset({'Dumpling'}),0.16233333333333333,0.1626,0.026833333333333334,0.16529774127310062,1.0165912747423163,1.0,0.0004379333333333346,1.0032319803198033,0.01948328320064861,0.09001453650900146,0.0032215682745409947,0.16516219576980165
frozenset({'Cereal'}),frozenset({'Orange'}),0.23273333333333332,0.16483333333333333,0.03846666666666667,0.16528215411057007,1.0027228763027507,1.0,0.00010445555555556318,1.0005376916037518,0.0035391637589633667,0.10711965097930012,0.0005374026468609889,0.19932459576104844
frozenset({'Cucumber'}),frozenset({'Water'}),0.15993333333333334,0.15996666666666667,0.026433333333333333,0.165277198832847,1.0331977422349259,1.0,0.0008493311111111082,1.0063620307948398,0.03824823046430478,0.09007269422989549,0.006321811237070346,0.16525997887047644
frozenset({'Cucumber'}),frozenset({'Tomato'}),0.15993333333333334,0.16256666666666666,0.026433333333333333,0.165277198832847,1.0166733575938918,1.0,0.0004335044444444443,1.0032472243029547,0.01952216006395937,0.08928169331231703,0.003236713966700237,0.16393857891201505
frozenset({'Cucumber'}),frozenset({'Lentil'}),0.15993333333333334,0.1617,0.026433333333333333,0.165277198832847,1.0221224417615768,1.0,0.0005721133333333288,1.004285493133583,0.025764183530741017,0.0895438121047877,0.004267206051350339,0.16437432400929095
frozenset({'Cola'}),frozenset({'Chickpeas'}),0.16336666666666666,0.1637,0.027,0.16527239338910427,1.0096053353030192,1.0,0.00025687666666666595,1.0018837203617699,0.011371708773995685,0.08998000444345701,0.0018801786309987493,0.16510412583322043
frozenset({'Tomato'}),frozenset({'Cookie'}),0.16256666666666666,0.16393333333333332,0.026866666666666667,0.16526553208939923,1.008126466588446,1.0,0.00021657111111111557,1.0015959551297797,0.00962579246583257,0.08966514628990989,0.0015934121155401215,0.1645766456705638
frozenset({'Soda'}),frozenset({'Shampoo'}),0.1658,0.16176666666666667,0.0274,0.1652593486127865,1.0215908630504007,1.0,0.0005790866666666658,1.0041841522157997,0.025335111338222808,0.09128262076624097,0.004166718033307932,0.16731955685327146
frozenset({'Water'}),frozenset({'Cucumber'}),0.15996666666666667,0.15993333333333334,0.026433333333333333,0.16524275890810586,1.033197742234926,1.0,0.0008493311111111082,1.0063604426693293,0.03824974819100072,0.09007269422989549,0.006320243125274796,0.16525997887047644
frozenset({'Chocolate'}),frozenset({'Orange'}),0.1608,0.16483333333333333,0.026566666666666666,0.1652155887230514,1.0023190417980874,1.0,6.146666666666592e-05,1.000457909113484,0.0027570022474651397,0.08883192153366028,0.00045769952869853693,0.16319424532209192
frozenset({'Banana'}),frozenset({'Sausage'}),0.16303333333333334,0.1644,0.026933333333333333,0.16520139030873032,1.0048746369144181,1.0,0.00013065333333333456,1.0009599804065639,0.005795917916695145,0.0896283971159179,0.0009590597280161944,0.16451472597350547
frozenset({'Butter'}),frozenset({'Minced Meat'}),0.16203333333333333,0.1631,0.026766666666666668,0.1651923472536515,1.0128286159022164,1.0,0.0003390300000000006,1.002506382454411,0.015115311297579011,0.0897106468551,0.0025001162070157857,0.16465217199183702
frozenset({'Soap'}),frozenset({'Chickpeas'}),0.16506666666666667,0.1637,0.027266666666666668,0.16518578352180938,1.0090762585327389,1.0,0.000245253333333334,1.0017797774552493,0.01077286133850394,0.0904367053620785,0.001776615475079952,0.16587531896514007
frozenset({'Pizza'}),frozenset({'Yogurt'}),0.15943333333333334,0.16376666666666667,0.026333333333333334,0.16516830441145725,1.0085587486960548,1.0,0.00022346777777777424,1.0016789464896902,0.010095711000665955,0.08870424432966538,0.0016761323531596926,0.16298309378928244
frozenset({'Pizza'}),frozenset({'Lentil'}),0.15943333333333334,0.1617,0.026333333333333334,0.16516830441145725,1.021449006873576,1.0,0.0005529633333333298,1.0041544953668922,0.024981489782610822,0.08932609678878334,0.004137306944360294,0.16401066220366717
frozenset({'Milk'}),frozenset({'Egg'}),0.16266666666666665,0.1621,0.026866666666666667,0.16516393442622954,1.0189015078731003,1.0,0.000498400000000003,1.0036701030927835,0.022154699625420944,0.09018686360076088,0.003656682690332429,0.16545262318679357
frozenset({'Milk'}),frozenset({'Banana'}),0.16266666666666665,0.16303333333333334,0.026866666666666667,0.16516393442622954,1.0130684998541988,1.0,0.00034657777777778037,1.0025521191294386,0.015405952173981876,0.08990518683770217,0.0025456223978209415,0.16497820520125625
frozenset({'Rice'}),frozenset({'Bread'}),0.16266666666666665,0.16233333333333333,0.026866666666666667,0.16516393442622954,1.0174369677180464,1.0,0.00046044444444444735,1.0033906071019474,0.020467512762561178,0.09011627906976745,0.003379149732864552,0.16533350725418253
frozenset({'Cereal'}),frozenset({'Onion'}),0.23273333333333332,0.1624,0.03843333333333333,0.16513892867373248,1.0168653243456434,1.0,0.000637440000000003,1.0032806999485333,0.021616477680991418,0.1077469395383609,0.00326997215106553,0.20089869257988757
frozenset({'Lentil'}),frozenset({'Sausage'}),0.1617,0.1644,0.0267,0.16512059369202226,1.004383173309138,1.0,0.0001165200000000019,1.000863111111111,0.0052058272024577065,0.08917835671342686,0.0008623667927504361,0.16376467640805492
frozenset({'Beans'}),frozenset({'Onion'}),0.16496666666666668,0.1624,0.02723333333333333,0.16508385532430792,1.0165262027358863,1.0,0.00044274666666666365,1.0032145208131655,0.01946931564382209,0.09073745002221234,0.003204220778782147,0.16638839728448565
frozenset({'Tomato'}),frozenset({'Rice'}),0.16256666666666666,0.16266666666666665,0.026833333333333334,0.16506048800492107,1.0147161147843509,1.0,0.00038915555555555856,1.0028670595939753,0.017318025130025005,0.08992403932082217,0.0028588630632019286,0.16500975219918185
frozenset({'Cracker'}),frozenset({'Flatbread with Meat'}),0.16236666666666666,0.16263333333333332,0.0268,0.16505850954629442,1.0149119258841632,1.0,0.0003937677777777829,1.0029046061798215,0.017540882083276393,0.08987256874580819,0.0028961938771877244,0.16492318795617653
frozenset({'Shampoo'}),frozenset({'Onion'}),0.16176666666666667,0.1624,0.0267,0.1650525448176386,1.0163334040494987,1.0,0.0004290933333333351,1.00317690029615,0.01917236015524603,0.08975795607350964,0.0031668395626057813,0.16473070590635625
frozenset({'Shampoo'}),frozenset({'Honey'}),0.16176666666666667,0.1612,0.0267,0.1650525448176386,1.023899161399743,1.0,0.0006232133333333341,1.004614116485686,0.027845854391161273,0.09012151215121512,0.004592924198424632,0.1653426495800352
frozenset({'Water'}),frozenset({'Beans'}),0.15996666666666667,0.16496666666666668,0.0264,0.1650343821629506,1.000410479872402,1.0,1.0832222222218607e-05,1.000081099742118,0.0004884466264965409,0.0884323358642251,8.109316548312634e-05,0.1625333559632696
frozenset({'Dumpling'}),frozenset({'Chips'}),0.1626,0.1617,0.026833333333333334,0.16502665026650268,1.0205729762925335,1.0,0.0005409133333333337,1.0039841394549474,0.024072439538530246,0.0902061855670103,0.003968329078495369,0.1654859081058343
frozenset({'Dumpling'}),frozenset({'Bread'}),0.1626,0.16233333333333333,0.026833333333333334,0.16502665026650268,1.0165912747423163,1.0,0.0004379333333333346,1.0032256322121287,0.019489487573931197,0.09001453650900146,0.0032152609627966755,0.16516219576980165
frozenset({'Orange'}),frozenset({'Shampoo'}),0.16483333333333333,0.16176666666666667,0.0272,0.16501516683518705,1.0200813939945623,1.0,0.0005354611111111109,1.00389049002987,0.023571427173942807,0.09084836339345356,0.003875412775106827,0.16657929163931204
frozenset({'Detergent'}),frozenset({'Sausage'}),0.15736666666666665,0.1644,0.025966666666666666,0.16500741368354163,1.0036947304351682,1.0,9.558666666666799e-05,1.0007274479959412,0.004368601985919357,0.08778453910299754,0.0007269192000258988,0.16147775388151128
frozenset({'Banana'}),frozenset({'Cola'}),0.16303333333333334,0.16336666666666666,0.0269,0.16499693314250666,1.0099791867527443,1.0,0.00026578777777777965,1.00195240777016,0.011805233025397209,0.08981636060100166,0.001948603301932345,0.16482860327804788
frozenset({'Cheese'}),frozenset({'Yogurt'}),0.16526666666666667,0.16376666666666667,0.027266666666666668,0.16498588140379186,1.0074448284375648,1.0,0.00020149555555555587,1.001460112721417,0.008852902185453147,0.09035678780514747,0.0014579839005762231,0.16574146502512005
frozenset({'Cheese'}),frozenset({'Dumpling'}),0.16526666666666667,0.1626,0.027266666666666668,0.16498588140379186,1.0146733173664937,1.0,0.00039430666666666683,1.0028572946859904,0.01732424490181679,0.09070747394100688,0.002849153813938222,0.1663387791602805
frozenset({'Pizza'}),frozenset({'Shampoo'}),0.15943333333333334,0.16176666666666667,0.0263,0.16495923060840476,1.0197356106021311,1.0,0.0005090011111111084,1.0038232431981307,0.023024532356986607,0.08918277382163443,0.003808681681796738,0.16376953906270228
frozenset({'Pizza'}),frozenset({'Tomato'}),0.15943333333333334,0.16256666666666666,0.0263,0.16495923060840476,1.0147174324896746,1.0,0.0003814544444444429,1.0028652061425471,0.017254992193740517,0.08894149475820087,0.0028570201907472323,0.1633695066308376
frozenset({'Rice'}),frozenset({'Tomato'}),0.16266666666666665,0.16256666666666666,0.026833333333333334,0.16495901639344265,1.0147161147843509,1.0,0.00038915555555555856,1.0028649488752557,0.01732009336551028,0.08992403932082217,0.002856764391325863,0.16500975219918185
frozenset({'Potato'}),frozenset({'Rice'}),0.16206666666666666,0.16266666666666665,0.026733333333333335,0.16495269436445908,1.0140534489618387,1.0,0.0003704888888888917,1.0027376026272579,0.016539127953844532,0.08970917225950784,0.0027301286199750367,0.16464847832977053
frozenset({'Juice'}),frozenset({'Tomato'}),0.1653,0.16256666666666666,0.027266666666666668,0.16495261141359147,1.0146767156874603,1.0,0.00039439666666666803,1.00285725670128,0.017328891131991025,0.09070747394100688,0.0028491160453665574,0.16633933625836433
frozenset({'Chickpeas'}),frozenset({'Cola'}),0.1637,0.16336666666666666,0.027,0.1649358582773366,1.0096053353030194,1.0,0.00025687666666666595,1.0018791270421847,0.011376241321635684,0.08998000444345701,0.0018756025467189076,0.16510412583322043
frozenset({'Egg'}),frozenset({'Dumpling'}),0.1621,0.1626,0.026733333333333335,0.1649187744190829,1.0142606052834127,1.0,0.0003758733333333354,1.0027767052450136,0.016780164399837115,0.08971920796509678,0.002769016502367928,0.16466520926776204
frozenset({'Lentil'}),frozenset({'Tomato'}),0.1617,0.16256666666666666,0.02666666666666667,0.16491445062873633,1.0144419763916526,1.0,0.0003796366666666655,1.0028114292767218,0.016982434689252004,0.08960573476702509,0.002803547301758945,0.1644748591056333
frozenset({'Chips'}),frozenset({'Onion'}),0.1617,0.1624,0.02666666666666667,0.16491445062873633,1.0154830703739923,1.0,0.00040658666666667023,1.0030110096272524,0.018187999522844008,0.08965594530987336,0.0030019706646804466,0.16455903155410545
frozenset({'Chips'}),frozenset({'Sausage'}),0.1617,0.1644,0.02666666666666667,0.16491445062873633,1.003129261731973,1.0,8.318666666666877e-05,1.0006160454208837,0.0037212215197424295,0.08905710787042191,0.0006156661425758022,0.16356022612539817
frozenset({'Chicken'}),frozenset({'Minced Meat'}),0.16603333333333334,0.1631,0.027366666666666668,0.16482634009235095,1.0105845499224462,1.0,0.0002866299999999995,1.0020670432692307,0.012558883993597246,0.09068816966751353,0.0020627794149252637,0.16630853076557053
frozenset({'Dumpling'}),frozenset({'Rice'}),0.1626,0.16266666666666665,0.0268,0.16482164821648218,1.013247837396407,1.0,0.0003504000000000042,1.002580265095729,0.015613359046658462,0.08979227161045343,0.002573624462359307,0.16478787328856898
frozenset({'Onion'}),frozenset({'Yogurt'}),0.1624,0.16376666666666667,0.026766666666666668,0.16481937602627258,1.006428105187905,1.0,0.00017096000000000125,1.0012604571147703,0.007625416150752785,0.08940102427076375,0.0012588703626650218,0.16413165015439418
frozenset({'Banana'}),frozenset({'Pizza'}),0.16303333333333334,0.15943333333333334,0.026866666666666667,0.16479247597628296,1.0336136900038655,1.0,0.0008737188888888886,1.0064165401876786,0.03885525609582912,0.09088858818222822,0.006375630697088815,0.16665298061828993
frozenset({'Banana'}),frozenset({'Milk'}),0.16303333333333334,0.16266666666666665,0.026866666666666667,0.16479247597628296,1.0130684998541986,1.0,0.00034657777777778037,1.0025452468380254,0.015412701366459227,0.08990518683770217,0.0025387850035226644,0.16497820520125625
frozenset({'Flatbread with Meat'}),frozenset({'Cracker'}),0.16263333333333332,0.16236666666666666,0.0268,0.16478786636605863,1.0149119258841632,1.0,0.0003937677777777829,1.0028989038854808,0.017546468129081345,0.08987256874580819,0.002890524532681731,0.16492318795617653
frozenset({'Flatbread with Meat'}),frozenset({'Sausage'}),0.16263333333333332,0.1644,0.0268,0.16478786636605863,1.0023592844650768,1.0,6.308000000000355e-05,1.000464392638037,0.0028108729866849025,0.08926390585100479,0.00046417707761924645,0.16390244899811449
frozenset({'Soap'}),frozenset({'Tomato'}),0.16506666666666667,0.16256666666666666,0.0272,0.16478190630048464,1.0136266534784784,1.0,0.0003656622222222225,1.002652288845906,0.01610124247718891,0.09053589259957838,0.0026452728183154616,0.16604893961733275
frozenset({'Rice'}),frozenset({'Dumpling'}),0.16266666666666665,0.1626,0.0268,0.16475409836065574,1.013247837396407,1.0,0.0003504000000000042,1.0025789990186458,0.015614602148493388,0.08979227161045343,0.0025723648921133846,0.16478787328856898
frozenset({'Egg'}),frozenset({'Flatbread with Meat'}),0.1621,0.16263333333333332,0.0267,0.1647131400370142,1.0127883175057237,1.0,0.00033713666666667155,1.0024899310684392,0.015069628175426597,0.0895872944860754,0.002483746710339016,0.16444306315234603
frozenset({'Lentil'}),frozenset({'Flatbread with Meat'}),0.1617,0.16263333333333332,0.026633333333333332,0.1647083075654504,1.0127586035998182,1.0,0.00033552333333333045,1.0024841312931885,0.015027880639896725,0.08946366588287985,0.0024779756762673653,0.1642356868837705
frozenset({'Lentil'}),frozenset({'Cracker'}),0.1617,0.16236666666666666,0.026633333333333332,0.1647083075654504,1.0144219312181302,1.0,0.0003786433333333311,1.0028033810463968,0.016959198520994995,0.08954387537823602,0.0027955440711334486,0.16437016692171103
frozenset({'Bread'}),frozenset({'Cola'}),0.16233333333333333,0.16336666666666666,0.026733333333333335,0.1646817248459959,1.008049733805321,1.0,0.0002134777777777798,1.0015743198951164,0.009532972185533074,0.08941911026870332,0.0015718453077763102,0.1641608991501965
frozenset({'Cola'}),frozenset({'Banana'}),0.16336666666666666,0.16303333333333334,0.0269,0.16466027341358908,1.0099791867527443,1.0,0.00026578777777777965,1.0019476388210389,0.01180993649287615,0.08981636060100166,0.0019438528976730336,0.16482860327804788
